scorer,,,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18441.png,725.4437247833993,183.41642956520528,715.3070476169853,237.9517527205121,659.1498561150523,212.61005980447732,776.7353112454537,227.6123420107699,720.172652656864,191.93123838499298,717.3343830502681,230.85607870402237,695.8446274574707,212.2045927178208,743.487010139616,215.24559586774495,736.7968032097829,198.0132446848413,735.5804019498132,226.8014078374568,707.1977058838543,227.8150755540982,705.9813046238846,197.4050440548565,718.7535178535661,212.40732626114905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18492.png,721.7945210034902,181.3890941319225,716.1179817902985,237.140818547199,662.7990598949614,213.0155268911339,777.1407783321101,229.03147681406784,720.9835868301772,190.30937003836675,719.3617184835509,231.05881224735063,696.4528280874555,211.39365854450767,743.6897436829443,213.42099397779043,736.3913361231263,193.5531067316192,736.188602579798,226.39594075080024,706.5895052538694,228.01780909742646,705.9813046238846,195.78317570823026,721.1863203735054,212.40732626114905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18612.png,723.821856436773,180.17269287195285,712.874245097046,238.76268689382522,665.4345959582289,211.59639208783594,776.7353112454537,225.78774012081539,720.7808532868489,192.13397192832124,718.1453172235813,231.05881224735063,695.4391603708141,209.36632311122486,741.4596747063332,214.43466169443184,735.9858690364697,195.78317570823026,737.4050038397677,227.8150755540982,705.7785710805564,225.58500657748712,709.0223077738087,195.58044216490197,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18648.png,715.1043140736571,177.9426238953418,714.0906463570157,235.72168374390102,661.9881257216482,209.77179019788144,775.9243770721405,225.17953949083056,721.3890539168337,190.10663649503846,718.7535178535661,230.65334516069407,697.2637622607685,210.58272437119456,741.4596747063332,214.6373952377601,733.7558000598586,196.1886427948868,734.3640006898435,226.5986742941285,707.6031729705107,225.99047366414368,708.8195742304805,194.97224153491715,719.7671855702075,210.58272437119453
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18658.png,721.1863203735054,180.17269287195285,714.6988469870005,236.32988437388587,662.3935928083048,213.0155268911339,777.1407783321101,227.20687492411335,721.9972545468186,190.71483712502328,719.3617184835509,229.23421035739614,698.0746964340817,209.9745237412097,739.837806359707,212.61005980447732,733.9585336031869,196.79684342487164,734.5667342331718,225.17953949083056,705.7785710805563,224.36860531751745,708.8195742304805,196.1886427948868,719.1589849402226,211.19092500117938
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18972.png,725.4437247833993,182.6054953918922,720.5781197435206,235.72168374390102,664.8263953282441,213.82646106444702,777.748978962095,227.6123420107699,722.6054551768034,190.91757066835157,718.5507843102378,227.40960846744161,700.507498954021,209.36632311122486,740.0405399030353,213.0155268911339,735.1749348631566,196.59410988154337,735.3776684064849,222.9494705142195,706.9949723405259,223.55767114420433,709.0223077738087,195.1749750782454,719.3617184835509,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19007.png,722.8081887201316,180.98362704526596,717.3343830502681,235.1134831139162,661.1771915483351,211.59639208783594,778.1544460487515,227.6123420107699,721.3890539168337,189.7011694083819,718.3480507669095,227.8150755540982,698.8856306073949,209.16358956789662,739.6350728163787,212.0018591744925,734.1612671465152,195.37770862157367,734.9722013198284,223.55767114420433,704.9676369072432,222.54400342756296,708.6168406871521,193.5531067316192,719.1589849402226,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19140.png,720.172652656864,182.2000283052356,716.9289159636116,237.34355209052725,664.015461154931,210.78545791452282,776.9380447887819,225.78774012081539,718.5507843102378,190.91757066835157,717.9425836802529,227.40960846744161,698.4801635207383,209.36632311122486,739.2296057297222,212.40732626114905,733.3503329732021,196.39137633821508,734.9722013198284,223.55767114420433,706.3867717105411,223.1522040575478,707.4004394271825,194.3640409049323,718.7535178535661,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19206.png,721.1863203735054,181.99729476190734,719.5644520268792,239.37088752381004,663.2045269816178,213.0155268911339,776.3298441587971,226.5986742941285,716.3207153336267,190.10663649503846,717.5371165935965,227.40960846744161,696.2500945441273,208.96085602456833,741.8651417929898,211.19092500117938,731.5257310832476,193.35037318829092,733.9585336031869,223.76040468753263,704.15670273393,223.35493760087607,706.5895052538694,194.97224153491715,718.1453172235813,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19442.png,720.9835868301772,184.02463019519013,720.9835868301772,236.53261791721414,660.1635238316937,212.40732626114905,777.9517125054233,227.8150755540982,719.9699191135358,191.7285048416647,721.3890539168337,227.6123420107699,698.8856306073949,210.58272437119456,739.2296057297222,210.37999082786627,733.1475994298738,195.98590925155852,732.9448658865456,224.16587177418918,708.0086400571673,224.36860531751745,706.5895052538694,195.78317570823026,719.1589849402226,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19507.png,718.9562513968943,184.43009728184666,718.9562513968943,238.35721980716863,662.7990598949614,214.02919460777528,775.7216435288123,228.22054264075473,718.9562513968943,193.35037318829092,719.1589849402226,229.03147681406784,698.8856306073949,211.19092500117938,737.8104709264242,213.21826043446217,732.3366652565608,195.78317570823026,733.7558000598586,223.55767114420433,706.7922387971977,226.19320720747197,708.4141071438239,198.2159782281696,718.3480507669095,211.39365854450767
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19560.png,719.3617184835509,183.01096247854872,715.9152482469702,240.58728878377968,665.4345959582289,213.21826043446217,776.3298441587971,228.01780909742646,717.7398501369247,189.7011694083819,717.5371165935965,232.4779470506486,696.0473610007989,212.61005980447732,742.8788095096312,214.43466169443184,735.1749348631566,194.16130736160403,737.2022702964393,228.01780909742646,704.5621698205866,229.23421035739614,704.3594362772583,195.98590925155852,718.7535178535661,212.2045927178208
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19650.png,722.6054551768034,182.80822893522046,716.5234488769551,239.57362106713833,664.015461154931,213.82646106444702,775.9243770721405,229.43694390072443,718.7535178535661,187.8765675184274,717.1316495069399,234.91074957058794,691.3844895042486,212.40732626114905,746.1225462028837,215.04286232441666,738.0132044697525,193.95857381827574,737.2022702964393,231.2615457906789,702.9403014739604,231.66701287733548,703.345768560617,194.16130736160403,717.9425836802529,213.82646106444702
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19723.png,723.6191228934448,183.41642956520528,720.5781197435206,236.9380850038707,666.0427965882138,213.62372752111872,777.3435118754385,230.04514453070925,720.9835868301772,188.68750169174052,717.7398501369247,231.86974642066374,695.6418939141424,211.19092500117938,742.676075966303,214.23192815110355,735.9858690364697,192.94490610163436,738.4186715564091,225.38227303415886,703.9539691906018,227.6123420107699,705.7785710805563,197.2023105115282,718.5507843102378,211.59639208783594
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19779.png,726.4573925000407,183.213696021877,714.9015805303288,246.87202862695634,663.4072605249462,217.475664844356,778.1544460487515,232.072479963992,721.1863203735054,185.0382979118315,713.8879128136874,241.6009565004211,687.5325521810113,213.82646106444702,745.9198126595554,216.6647306710429,737.4050038397677,192.5394390149778,738.0132044697525,231.05881224735063,697.8719628907535,235.1134831139162,697.6692293474251,193.95857381827574,714.9015805303288,214.43466169443184
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img19815.png,722.6054551768034,183.82189665186183,712.6715115537178,242.6146242170625,664.2181946982593,215.04286232441666,775.9243770721405,230.45061161736578,716.1179817902985,184.43009728184666,711.455110293748,239.97908815379486,683.4778813144457,213.82646106444702,747.5416810061815,217.475664844356,738.8241386430657,192.94490610163436,739.6350728163787,234.3025489406031,697.8719628907535,236.12715083055758,694.628226197501,191.32303775500813,713.6851792703592,214.6373952377601
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20049.png,718.7535178535661,186.66016625845774,714.9015805303288,234.3025489406031,665.2318624149007,214.43466169443184,774.5052422688425,226.5986742941285,,,,,689.3571540709657,210.58272437119456,743.2842765962878,212.61005980447732,737.2022702964393,191.93123838499298,737.2022702964393,228.22054264075473,,,698.4801635207383,192.13397192832124,716.7261824202833,212.8127933478056
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20055.png,717.3343830502681,182.4027618485639,715.1043140736571,222.74673697089122,674.5576054080015,209.36632311122486,769.0314365989791,214.84012878108837,715.3070476169853,206.12258641797243,,,693.209091394203,207.1362541346138,742.4733424229746,209.56905665455315,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20246.png,723.0109222634599,183.61916310853354,716.9289159636116,228.62600972741131,670.9084016280924,207.94718830792692,770.450571402277,217.07019775769945,,,,,,,751.7990854160754,209.36632311122486,,,,,,,,,716.7261824202833,206.73078704795728
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20260.png,715.5097811603137,181.18636058859423,717.1316495069399,236.7353514605424,667.8673984781683,210.9881914578511,777.5462454187667,223.1522040575478,,,,,687.3298186376829,209.9745237412097,750.9881512427623,213.82646106444702,,,,,,,,,717.3343830502681,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20465.png,718.5507843102378,180.78089350193767,715.3070476169853,228.62600972741131,668.2728655648248,205.51438578798758,773.4915745522012,216.6647306710429,,,,,688.3434863543243,203.89251744136138,740.0405399030353,205.91985287464416,,,,,,,,,716.3207153336267,204.90618515800273
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20570.png,717.1316495069399,181.99729476190734,714.293379900344,227.8150755540982,,,776.3298441587971,223.96313823086092,,,,,,,742.8788095096312,209.77179019788144,,,,,,,,,715.3070476169853,204.90618515800276
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20643.png,717.1316495069399,186.25469917180118,716.9289159636116,227.0041413807851,660.7717244616786,207.94718830792692,775.3161764421557,219.5030002776388,,,,,690.5735553309354,204.5007180713462,745.3116120295705,209.16358956789662,,,,,,,,,717.7398501369247,206.3253199613007
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20741.png,719.7671855702075,185.84923208514462,720.172652656864,218.28659901766912,,,768.6259695123225,215.44832941107322,,,,,,,741.256941163005,206.3253199613007,,,,,,,,,718.9562513968943,203.0815832680483
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20792.png,718.5507843102378,184.43009728184666,712.4687780103894,227.6123420107699,672.3275364313904,208.75812248124004,776.5325777021253,223.35493760087607,,,,,692.6008907642182,206.73078704795728,740.0405399030353,207.94718830792692,,,734.9722013198284,219.90846736429535,,,,,716.7261824202833,207.74445476459866
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20910.png,720.5781197435206,183.61916310853354,715.9152482469702,228.01780909742646,669.8947339114511,207.94718830792692,773.4915745522012,221.73306925424984,,,,,691.1817559609202,205.91985287464416,742.067875336318,208.3526553945835,,,734.1612671465152,220.71940153760846,,,,,717.1316495069399,206.93352059128554
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20949.png,720.9835868301772,184.83556436850324,719.7671855702075,228.62600972741131,669.6920003681228,208.14992185125521,775.7216435288123,222.9494705142195,,,,,691.7899565909051,207.1362541346138,741.8651417929898,209.16358956789662,733.9585336031869,190.71483712502328,736.188602579798,225.58500657748712,,,,,716.9289159636116,208.3526553945835
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img20954.png,719.5644520268792,183.61916310853354,716.1179817902985,229.6396774440527,667.2591978481835,209.16358956789662,779.3708473087213,222.54400342756296,,,,,691.1817559609202,205.71711933131587,741.4596747063332,207.5417212212704,,,,,,,,,715.1043140736571,206.52805350462899
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21027.png,719.7671855702075,184.02463019519013,720.7808532868489,229.23421035739614,673.9494047780166,210.37999082786627,773.8970416388577,221.9358027975781,716.7261824202833,186.25469917180118,,,694.0200255675162,207.1362541346138,743.2842765962878,208.3526553945835,734.1612671465152,189.09296877839705,736.7968032097829,223.35493760087607,701.1156995840058,224.16587177418918,703.1430350172886,192.3367054716495,718.3480507669095,207.94718830792692
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21072.png,720.5781197435206,187.47110043177085,715.7125147036419,231.2615457906789,664.015461154931,209.77179019788144,778.3571795920798,228.62600972741131,,,,,691.7899565909051,209.77179019788144,741.6624082496614,211.59639208783594,,,737.6077373830959,227.20687492411335,,,,,717.5371165935965,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21294.png,720.9835868301772,187.67383397509911,715.9152482469702,229.43694390072443,666.4482636748703,209.56905665455315,775.518909985484,224.57133886084574,,,,,690.3708217876072,208.75812248124004,739.6350728163787,209.77179019788144,,,,,,,,,714.9015805303288,208.55538893791177
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21375.png,715.7125147036419,181.3890941319225,716.7261824202833,235.9244172872293,666.6509972181987,212.0018591744925,778.7626466787365,228.22054264075473,716.5234488769551,185.0382979118315,,,688.5462198976527,211.19092500117938,746.1225462028837,215.04286232441666,737.6077373830959,192.5394390149778,740.0405399030353,231.2615457906789,,,698.6828970640665,191.93123838499298,715.9152482469702,212.0018591744925
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21450.png,716.1179817902985,182.80822893522046,713.0769786403743,234.50528248393135,667.66466493484,213.42099397779043,778.3571795920799,227.40960846744161,715.7125147036419,187.26836688844259,715.9152482469702,230.45061161736578,689.1544205276375,209.9745237412097,742.4733424229746,211.7991256311642,734.5667342331718,190.71483712502328,735.3776684064849,226.39594075080024,701.3184331273342,227.8150755540982,695.8446274574707,193.75584027494745,715.7125147036419,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21537.png,724.8355241534144,183.82189665186183,721.9972545468186,234.70801602725965,670.3002009981076,214.23192815110355,777.748978962095,227.40960846744161,,,691.7899565909051,207.5417212212704,745.1088784862422,208.55538893791177,,,735.3776684064849,190.91757066835157,733.7558000598586,223.35493760087607,699.4938312373797,224.57133886084574,700.9129660406776,189.09296877839705,716.3207153336267,206.52805350462899
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21565.png,697.2637622607687,187.0656333451143,697.2637622607685,192.3367054716495,637.0518998922701,185.44376499848806,756.8674239992824,190.10663649503846,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21630.png,720.172652656864,187.67383397509911,716.7261824202833,230.85607870402237,665.6373295015572,212.8127933478056,771.869706205575,218.4893325609974,,,,,691.5872230475768,209.36632311122486,745.5143455728988,212.2045927178208,,,,,,,,,716.5234488769551,209.36632311122486
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21642.png,718.9562513968943,184.83556436850324,719.5644520268792,224.57133886084574,672.5302699747186,206.52805350462899,768.4232359689943,216.6647306710429,,,,,691.9926901342334,208.55538893791177,742.8788095096312,207.3389876779421,,,,,,,,,716.3207153336267,206.93352059128554
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21654.png,721.1863203735054,183.41642956520528,713.0769786403743,223.35493760087607,669.4892668247945,204.29798452801793,776.7353112454537,220.92213508093673,,,,,687.5325521810113,203.08158326804826,743.8924772262726,208.3526553945835,,,,,,,,,715.5097811603137,204.29798452801793
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21690.png,722.6054551768034,186.45743271512947,719.5644520268792,230.04514453070925,668.2728655648248,209.36632311122486,767.4095682523529,225.17953949083056,,,,,690.7762888742637,205.91985287464416,747.1362139195251,211.7991256311642,,,,,,,,,717.5371165935965,207.74445476459866
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21739.png,724.4300570667579,186.25469917180118,719.1589849402226,235.51895020057276,670.9084016280924,213.42099397779043,778.3571795920799,226.19320720747197,,,,,688.9516869843092,208.96085602456833,750.9881512427623,211.7991256311642,,,,,,,,,719.7671855702075,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21768.png,721.9972545468186,183.61916310853354,718.9562513968945,230.24787807403754,663.2045269816178,208.55538893791177,777.3435118754385,223.76040468753263,,,,,689.1544205276375,207.74445476459866,747.5416810061815,207.74445476459866,,,,,,,,,718.1453172235813,208.96085602456833
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21769.png,,,717.1316495069399,183.01096247854872,714.6988469870005,231.05881224735063,667.4619313915117,212.2045927178208,775.3161764421557,222.3412698842347,,,688.9516869843092,208.55538893791177,747.3389474628533,208.96085602456833,,,,,,,,,715.5097811603137,208.55538893791177
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21800.png,720.9835868301772,185.44376499848806,717.5371165935965,233.08614768063342,659.5553232017089,210.37999082786627,776.1271106154688,222.9494705142195,716.5234488769551,186.66016625845774,,,688.1407528109961,208.14992185125521,747.5416810061815,208.55538893791177,738.4186715564091,192.3367054716495,739.6350728163787,225.17953949083056,,,702.1293673006472,190.71483712502328,719.5644520268792,209.56905665455315
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21901.png,724.4300570667579,185.64649854181636,716.1179817902985,232.88341413730512,676.3822072979559,212.2045927178208,774.3025087255143,223.76040468753263,,,,,689.559887614294,208.55538893791177,744.0952107696008,212.61005980447732,,,,,,,,,714.6988469870005,209.16358956789662
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21920.png,723.2136558067882,185.84923208514462,714.293379900344,238.76268689382522,671.9220693447338,216.25926358438633,776.7353112454537,227.20687492411335,717.5371165935965,187.0656333451143,716.3207153336267,236.7353514605424,688.5462198976527,214.84012878108837,747.9471480928381,215.44832941107322,739.6350728163787,192.13397192832124,741.256941163005,230.85607870402237,,,701.926633757319,192.3367054716495,718.7535178535661,214.23192815110355
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img21986.png,717.1316495069399,185.84923208514462,713.4824457270308,234.09981539727482,663.2045269816178,216.86746421437118,773.4915745522012,225.78774012081539,718.1453172235813,188.48476814841223,,,687.7352857243395,214.02919460777528,743.6897436829443,214.02919460777528,,,734.3640006898435,228.62600972741131,,,697.4664958040969,192.94490610163436,715.5097811603137,212.2045927178208
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22103.png,693.209091394203,208.3526553945835,693.0063578508748,217.07019775769945,668.4755991081531,210.9881914578511,716.1179817902985,214.6373952377601,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22165.png,725.6464583267275,207.1362541346138,725.240991240071,213.42099397779043,678.0040756445821,206.52805350462899,755.0428221093279,214.02919460777528,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22269.png,723.821856436773,194.76950799158885,720.3753862001923,229.84241098738096,668.6783326514814,214.43466169443184,763.3548973857872,222.74673697089122,,,,,692.6008907642182,214.43466169443184,748.1498816361664,217.88113193101256,,,,,,,,,720.5781197435206,215.65106295440148
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22325.png,724.6327906100862,193.5531067316192,721.591787460162,234.70801602725965,669.2865332814662,212.8127933478056,767.2068347090245,224.16587177418918,,,,,690.1680882442788,212.2045927178208,750.5826841561058,214.84012878108837,,,,,,,,,720.5781197435206,212.61005980447732
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22397.png,716.3207153336267,201.6624484647503,716.9289159636116,207.1362541346138,671.1111351714208,208.75812248124004,764.571298645757,217.88113193101256,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22404.png,,,714.9015805303288,201.45971492142203,716.3207153336267,220.92213508093673,669.6920003681228,212.40732626114905,758.2865588025803,218.4893325609974,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22411.png,714.6988469870005,200.24331366145236,714.293379900344,229.23421035739614,669.8947339114511,216.25926358438633,763.3548973857872,223.35493760087607,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22494.png,716.1179817902985,194.76950799158885,717.1316495069399,224.77407240417404,676.5849408412843,211.39365854450767,760.5166277791914,218.89479964765394,,,,,,,,,,,,,,,,,719.3617184835509,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22527.png,688.3434863543243,210.37999082786627,687.5325521810113,223.76040468753263,632.7944954823762,213.82646106444702,745.1088784862422,220.51666799428017,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22582.png,727.2683266733537,203.08158326804826,723.4163893501164,228.82874327073958,673.1384706047036,213.21826043446217,755.6510227393127,224.77407240417404,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img22861.png,719.7671855702075,199.43237948813925,718.7535178535661,221.124868624265,670.9084016280924,212.0018591744925,751.3936183294188,215.04286232441666,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23167.png,697.0610287174403,205.3116522446593,695.0336932841576,213.21826043446217,660.7717244616786,208.75812248124004,734.3640006898435,210.17725728453797,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23284.png,734.9722013198284,204.70345161467446,734.3640006898435,220.1112009076236,670.7056680847642,209.9745237412097,788.8993238451503,230.04514453070925,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23410.png,701.5211666706624,205.91985287464416,700.1020318673645,211.39365854450767,656.1088529651281,204.90618515800276,740.0405399030353,211.59639208783594,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23440.png,708.6168406871521,212.61005980447732,708.6168406871521,219.5030002776388,657.5279877684261,214.6373952377601,759.3002265192217,218.28659901766912,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23661.png,717.7398501369247,201.45971492142203,715.5097811603137,220.92213508093673,675.9767402112994,209.16358956789662,761.3275619525045,220.51666799428017,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23715.png,715.5097811603137,198.0132446848413,715.5097811603137,220.1112009076236,672.3275364313904,210.78545791452282,755.0428221093279,220.51666799428017,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23718.png,715.7125147036419,190.71483712502328,713.6851792703592,216.05653004105807,673.1384706047036,203.28431681137653,761.1248284091762,213.82646106444702,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23728.png,709.6305084037936,204.09525098468964,709.6305084037936,209.36632311122486,657.5279877684261,204.70345161467446,744.0952107696008,210.58272437119456,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23746.png,718.9562513968943,202.87884972472,719.3617184835509,223.1522040575478,663.4072605249462,212.40732626114905,756.8674239992824,219.5030002776388,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23913.png,720.172652656864,203.28431681137653,720.7808532868489,222.54400342756296,690.3708217876072,214.6373952377601,749.9744835261209,215.85379649772977,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img23939.png,716.7261824202833,202.4733826380634,716.1179817902985,222.3412698842347,685.910683834385,213.42099397779043,744.7034113995857,216.4619971277146,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24081.png,718.3480507669095,198.2159782281696,716.5234488769551,235.51895020057276,675.3685395813146,215.04286232441663,768.4232359689943,229.6396774440527,,,,,689.9653547009506,216.05653004105807,754.0291543926865,217.6783983876843,,,,,,,,,719.7671855702075,217.88113193101256
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24156.png,715.7125147036419,204.09525098468964,716.5234488769551,226.8014078374568,675.1658060379863,213.62372752111872,762.3412296691458,224.16587177418918,,,,,689.3571540709657,213.62372752111872,749.1635493528078,220.51666799428017,,,,,,,,,716.3207153336267,214.84012878108837
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24222.png,717.5371165935965,203.08158326804826,717.3343830502681,216.25926358438633,686.7216180076981,209.56905665455315,763.152163842459,218.4893325609974,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24277.png,719.5644520268792,198.62144531482613,719.3617184835509,229.23421035739614,670.3002009981076,211.19092500117938,763.7603644724438,224.16587177418918,,,,,690.3708217876072,212.61005980447732,750.9881512427623,219.30026673431053,,,,,,,,,721.3890539168337,214.02919460777528
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24292.png,716.7261824202833,201.8651820080786,714.4961134436722,229.43694390072443,672.1248028880622,211.7991256311642,767.0041011656963,223.96313823086092,,,,,683.2751477711174,211.39365854450767,747.3389474628533,218.08386547434083,,,,,,,,,713.0769786403743,213.42099397779043
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24378.png,712.4687780103894,202.87884972472,711.455110293748,215.24559586774495,676.5849408412843,207.1362541346138,757.0701575426107,216.25926358438633,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24619.png,721.3890539168337,201.05424783476548,718.1453172235813,219.5030002776388,672.733003518047,209.9745237412097,760.1111606925348,217.88113193101256,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24678.png,715.5097811603137,194.16130736160403,713.2797121837026,216.86746421437118,664.8263953282441,208.55538893791177,761.733029039161,213.62372752111872,,,,,692.1954236775616,203.28431681137653,741.0542076196766,208.14992185125521,,,,,,,,,717.9425836802529,203.89251744136138
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24861.png,712.6715115537178,202.87884972472,712.874245097046,207.5417212212704,670.7056680847642,203.6897838980331,735.9858690364697,206.52805350462899,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24866.png,710.2387090337784,204.09525098468964,710.8469096637632,207.3389876779421,661.9881257216482,206.93352059128554,727.4710602166821,205.91985287464416,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img24992.png,720.172652656864,199.43237948813925,719.1589849402226,214.6373952377601,671.1111351714208,207.74445476459866,757.2728910859389,213.62372752111872,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25285.png,713.8879128136874,187.0656333451143,711.8605773804046,210.78545791452282,667.2591978481835,204.5007180713462,757.0701575426107,208.14992185125521,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25353.png,720.172652656864,198.82417885815443,718.1453172235813,220.92213508093673,669.6920003681228,207.74445476459866,761.5302954958328,212.8127933478056,,,,,693.209091394203,207.74445476459866,739.837806359707,209.9745237412097,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25488.png,716.5234488769551,197.2023105115282,714.6988469870005,218.69206610432568,674.1521383213449,208.14992185125521,753.8264208493582,210.9881914578511,,,,,696.8582951741121,205.51438578798758,735.5804019498132,207.74445476459866,,,,,,,,,715.9152482469702,205.51438578798758
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img25560.png,718.1453172235813,197.81051114151302,718.9562513968943,220.51666799428017,670.0974674547793,210.17725728453797,766.5986340790397,215.24559586774495,,,,,698.27742997741,208.55538893791177,738.6214050997373,210.78545791452282,,,,,,,,,718.1453172235813,208.96085602456833
